Unnamed: 0 ;acctsessionid                                                    ;acctstarttime       ;upload ;download ;acctsessiontime ;calledstation_ssid ;calledstationid_hashed                                                                               ;callingstationid_hashed
223;d34bc81ede7134ad34577eae7a35fb4efa0cd6115113d46eb2d70b0453ab32a3 ;2024-09-18 11:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$/vGK2ohv9EqSoefwTA2q2Q$+Y0AILNjeQ8Jd/6TW3zJhsNzzCkWmxFGxIjXDjy+ihs ;$argon2id$v=19$m=102400,t=3,p=2$9dTroKa82DfqN8gUJvBCEw$h4j4RWkm7bA/aJrIm1DBuDqHG8B0Trphc5+Uk+5V+0Q
531;2500d3f34b4e94ffe6d17b0da3e97c143cb7f160857a835458ac66444ff460ed ;2024-09-12 06:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$GXyVNLb5OCmInkXHhDkIrA$3FTDFAdgTvUPuUqHH5BAxJrBacr1z8v7q/JXPbYPwVI ;$argon2id$v=19$m=102400,t=3,p=2$dhPzwYZv3xfgHA2WGLjViQ$K4bmzRgSeck52a6f09YU/hvqM2PhaghsdNAOOx1E6oc
277;003aa2617a73e5eb23885e9f21a77d407bcc265679429fac855156cb6acbbd08 ;2024-09-12 04:00:00 ;0~67;10;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$D6YVhluMpRyDilfyH1opMw$dNLYniD9avczdy1jAYKEfwTPMrK8m9yyhw6h5uaKee0 ;$argon2id$v=19$m=102400,t=3,p=2$tU1m7dlfimm4W5Ntg2Byfg$WM/2VzHNMSOhmsYEfzMLhYgoZjev3A0aIIpHrgNgClc
1045;c5ddd37cf3ff5ed70c5f45a48d16670862c17d4ce05dbe25b99ade5997603137 ;2024-09-12 07:00:00 ;0~67;2;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$4ztbEyTXz860GwtHW8kMfg$pYDy06ACN/RrRJOuJxQ3hQDBeu2ItJ65km54icr7HQ8 ;$argon2id$v=19$m=102400,t=3,p=2$k4OMDUxQV8++0SzmyTCbJA$I3lhrByA0bioQLf1VrokYIebzY+ItKSdXnyP7gpSpso
213;7d3fa44c01bebf8637367f0ceeaa519855e7ee1ad24ebfb522a40f824b6b92c6 ;2024-09-18 11:00:00 ;0~67;6;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$Vdj0SIa02jdutM18D0dYtg$6CUYCe0ZvNNsxUTin1Qht+3z4574RaIf+H1Ylt3hlrk ;$argon2id$v=19$m=102400,t=3,p=2$8j/QCLx2wnrg8/aYdfhdjw$cpt2osReCIJLySnYUMokIbSYRAX6JJP+OKMRYehnPLY
237;026256c6a00dd8e843bec841854d43cd29940abf13918593ee16fb0f01708794 ;2024-09-12 03:00:00 ;0~67;255;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$HN+ZteLoZnOQLy4jfySKtQ$81UDixgv2qopY95zoGqNhlz87783DSS6A54YqtmkETk ;$argon2id$v=19$m=102400,t=3,p=2$nYoJzoQ7SZDmYyNvgRDtog$1qWGF0DKkVfoWIe0rnL4vg81qmBBnQ++iTvqmzqA6mI
860;a6eb53ecb856ea8d253d1a1116d52eab24c952944dcfac1c6b00448aa8060075 ;2024-09-12 03:00:00 ;0~67;16;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$yQ9v/nVUtPz6mcrL353USg$v9wMsUjEs+F/Lq8iuFGFGNEX/tC+yk+lkI2RpwoFcJA ;$argon2id$v=19$m=102400,t=3,p=2$SiU7L7I1G0isaK+6Ajyk8Q$C4LIYUSdWmkB88o2aeycDNAbqDPorrehZ3/sGUldINA
850;411b6cbadb7bfdfa83ff28c8b47ff10e85dc38cdb533dce7619c45d54e4938e3 ;2024-09-12 04:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$vXc0tM6N2HUulxw4jkG0Ug$sti9hhNnGaP9aKi9EzgmmrVWZ1A2rlE7sn6DM2tP/M4 ;$argon2id$v=19$m=102400,t=3,p=2$pGxurAXhUq7bPyWKC2XeKg$mvTbmZXHXz1P24YvcyCzObr+8Lz0ljLT4U0rgV6R+Yg
251;e0c66ada56858ff9ec0d7c5025a143f32c341001a6bffe6a9f6f0b71bee1077f ;2024-09-12 01:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$FQt9Q/SMmo7skuv6vM8cvQ$Y5OAOWrmD5DhnD7QDB5K8rULRKl8T5A8RbyvdYsDJaI ;$argon2id$v=19$m=102400,t=3,p=2$YiV4qK2ruXRg68mw+ocpzw$pGjkFyKPq0YqNM3w6GEMniNEIZqZSJjbBAI2H06ytCo
755;9313c2a7df592f03142bf291a8db8caa02e68ff52fb2e83858c20586013ad12c ;2024-09-18 13:00:00 ;0~67;4;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$Ktey07W7AbPxyozGdY18bA$4KH1PDvGmmToKJGce9rU4gjNhNKNo1i/OoWQvXihz9A ;$argon2id$v=19$m=102400,t=3,p=2$eo1AjvOR0BUMLXZjZfZ+kA$5V/tKnpwgSWxjCz15WlivSTQW9kj4puzyQBFvM2Sprg
253;bc8d444277428ca64a6048dceb682739c4ff880f4796e9dbb67ef071a4892d12 ;2024-09-18 10:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$Al1Dm1h79gy8P5K/cZVcoQ$mL1c61MFNFEVGl/v4x+pOHsF7VM4WGfIKTJGeqrsCvE ;$argon2id$v=19$m=102400,t=3,p=2$hqWo4fVkfq2mNJU/KVhLQw$ME460VxYbgQzeJxL97wZlCF1naF84Nj+dsmBOHG2LfU
1306;c1a64ad6a3286763a8dab8e5dd7bb0abf53e77b8f74edb2211499612eafb32ed ;2024-09-18 12:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$T6FBxI2YcgAhx2rtv0skoA$5EuP7gGNF6IfqVTjmA5AnBYcbeSc6Nc1y3QPp0LJg0Q ;$argon2id$v=19$m=102400,t=3,p=2$dKQL7b7fiCOKeOYwNM/6gg$WvdEo3zGx//3LcV9mBasu2KhbU3dTG+4hyrt2oFH2ko
448;eb7536eefbaec7d47064ec18d35de1892cc33a572f34a0346c67f2fb930c88c8 ;2024-09-18 14:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$cWdIXpJ8ZLsLA8tWqb8gng$SOV3z67MjaHvqMjOf/1858TugW16k2Ayo7NduX3N4rs ;$argon2id$v=19$m=102400,t=3,p=2$MBt61GmNYQkqFVY2LcjS3A$1zQ8T7cHghpkRrtrS8KO7fTwu54roQ/+5z9mlyL2QrI
946;58789fe496cf259a362f3cce474919ee0e261f0b41a701be4ca0582e9b13ff7e ;2024-09-12 03:00:00 ;0~67;23;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$4pWpQU+s/3QXRyaAXcPztA$GR47Ex/YSe/EZGEJluNwqG/+nLvf1+lOVorASDz3mW8 ;$argon2id$v=19$m=102400,t=3,p=2$8Q2I63Mm2m7Og7l6p4bXmw$U8gU2XMwaLpXc90ndME1PZ3aYX3e8vCcgZvxfaCKMGE
1266;bd7182971b2ea98d723079ffe51b5602482a24f42ba39dea2996a3eb68d6d8d4 ;2024-09-12 06:00:00 ;0~67;3;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$KFCzQZhmf27LoldpETa3Rw$SMUTdBxcbvkHc6ZlkbmDSsjrDS8meZenOlLEH4HUVJk ;$argon2id$v=19$m=102400,t=3,p=2$CofESEMGKtzfWZFXfzKgig$oWnFNbniQam+oguTlymrNWdeC48cLeMZw+Vydy69SVw
264;2f2daa815558b609a8d4320d1746af8d7e006c2d28d9c95d57454fe29dda691c ;2024-09-18 13:00:00 ;0~67;235;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$IPh9PMI58zC0RS+PIQFmjA$zqci/5jk5n+1uaTYHa5JkJ/vLY32tN8qe2yIIF06hKk ;$argon2id$v=19$m=102400,t=3,p=2$/2zSzJO24Dv3hb6dhjZuJg$S55KxjdXd3di3xYDpaZHDALAFkWvGs4uqVV7V9pv3aE
303;783e13b0292fcdda2f37685737f0e2cf36f8d1d7f9ad38d6ce4fe6b7c8276fda ;2024-09-12 01:00:00 ;0~67;20;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$P7Dvh+HXvd7XtTnOKBC0pw$TtMW6CwzZw6LZ1VFZvwpwy4mmlFuzTN5fJ606N8ZLXo ;$argon2id$v=19$m=102400,t=3,p=2$JPxDTc2q/JYZTGQ3z8HVJw$3rd7rAj9Xwf+s3blTdHfP1/Ckwvk9By7XXj0AruEBmI
280;02008dfe5335782bef6d4274de5bc709e9c8ba32100c49702a9b36cd49a0b75b ;2024-09-18 15:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$fhSXXupzACAghPGF+KNAQg$ta0pXeB54LxaIqjW5al2p4hla4xX8YmflCclso+NqXE ;$argon2id$v=19$m=102400,t=3,p=2$7zTK+wUNExIYAjeSPmdMFQ$7oGU+FO7eMWMZYlmBw4nRO1lCNsrl06cfJsBUwU6sFQ
281;fb84c09ce85644204c12c7fc771abf2eac9cf0ca21c1ba705e6e42a50c7a6734 ;2024-09-18 16:00:00 ;0~67;4;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$4woU6/zS9CkOAVdVllMOQg$btijW+87sahQLztwqseNaK3HRoKhTmlwT/iQba7fd/c ;$argon2id$v=19$m=102400,t=3,p=2$EomalFJMVuBdZ+Yl/QzCPQ$Sf2dBZ5U/+A4sfXlzWiERcFoaR8dbUqX5yONSGXvFcE
1007;56b681432de08689003a933e927a3ab0e3414fa3ba9c75eb87684ffb4bb6fe5c ;2024-09-18 14:00:00 ;0~67;27;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$EPUoP/RcXML1Rf5mYsBXAw$sem0VDdxMOfC6CMcmGIhu69sZm7zIzB5gC47csfe5jA ;$argon2id$v=19$m=102400,t=3,p=2$C6NL9POPpwtki9vSaKweTw$R8Z93/b8GPdbDR6x63XSUgS1dOLi/GCDbz2ABMcIaIs
282;430f22c719c10da0455abe12c7a92be2b0a5fc3276d32eff8ff3ffd164240967 ;2024-09-12 07:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$hXzq0N7WHXfqtvglRZhFdw$j/KR7GVUUNjFYKDZNuG27vAmoTWHEz0ly/YYe13WVWA ;$argon2id$v=19$m=102400,t=3,p=2$9RGtRM5TUmMSxX41atkuuA$STB2I8zH/AOjf8YLzd+0jpW/XUvKlW0EgY4EANE6Xzg
317;ee8c8df40643bcfaf8092cf7ab6aa26c40ae11efa1f6bd83f35a47974d4b5241 ;2024-09-12 07:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$eITkMkKpND2HzLFguZ3kbw$lPHfbTBZS9VhnzOsyY5JSkMm0dFZOh38J2D12rE2iy8 ;$argon2id$v=19$m=102400,t=3,p=2$XubNkKN9Y0+eiYzWFfK5GA$S649P8F3j4IoCUyIl3O5sqY87cgywcfGglibruZdbVI
329;a7b3168e56f095f9aeaa3c64d6f7f9a78863c380bb90df01a5b460d3d46ab589 ;2024-09-12 05:00:00 ;0~67;1;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$GYgkk0nqqV2gLYzyHo3xGA$Pm7L0bykCw3p5wTkl+yJOy9e5m6joy+k4C7FjIP+Gww ;$argon2id$v=19$m=102400,t=3,p=2$bTooA7Tl5Tjgl5N8ihJo8w$gMyS8WwX9zLIvby2GzwcN0qHxVNK61DoG6SHs5oRa6A
615;02be422bbdd6db32fcf8144796518031514b573f49a69bf1d8bfb56bf368f11c ;2024-09-12 08:00:00 ;0~67;3;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$Qydk02kvxJ877pquHPIjtA$ZMDQgYHqMXJgHrKnQIcVkbmKGoml92WCDtkdh09/Dyk ;$argon2id$v=19$m=102400,t=3,p=2$YQWOkDMjvAKIWqB6Zztvjw$PFf3TRtf1DfHEd7KtGsdtlu8qkJkvVveCOsFTdi5HOE
331;fe77132ca15f5deb0527e39dbaf341737662b086ae6b9af2dafdb99909701d38 ;2024-09-12 07:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$u5xjE1/2NQ7YHB1bBlUPAQ$PetSxOvf8kWkuW0jumKy/4ROW/7cQ50nv3w6zC1txvo ;$argon2id$v=19$m=102400,t=3,p=2$/vxiBkYpxXfh1cei2x9nZA$OiZWoaO2SW3WK2Syib5Kwje3RvBwkZ4i8cX/HTjwEvw
339;15287b24743d324e82de8240f3567ff9935b8cbdad409245ae95dcde4ff30a2b ;2024-09-12 07:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$HpmK8rxlMZ4Y9jwPhoh9Wg$6cfjNJbufdyMfIqo8d8jJoYEv7d2yYlDT0QlLNysjYI ;$argon2id$v=19$m=102400,t=3,p=2$D+/NkfNiiTPo0N0t94VMBg$ZA6l06JOqmo5EOOdTdUhEgcRaIExdepHAIcpgh3nwAM
344;4cdb2f4f43eae79fa2ba6c1435e0ff97e8f306ad15aee30b0c82f33e14376b98 ;2024-09-12 07:00:00 ;0~67;0;           35.0 ~       122685.0 ~           16.0 ~          185.0 ~           20.0 ~       131857.0 ~           21.0 ~       131855.0 ~           19.0 ~           74.0 ~       122700.0 ~           17.0 ~       122705.0 ~       122697.0 ~           18.0 ~           59.0 ~           45.0 ~       122769.0 ~       131850.0 ~          877.0 ~       122707.0 ~           12.0 ~          615.0 ~       122719.0 ~       122709.0 ~           23.0 ~           41.0 ~       122730.0 ~           25.0 ~                ~           28.0 ~       122746.0 ~       122748.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$IA41i6aChClpd3AiZt4Ybw$jRwv9OjHG43SnAcNdCnL+BzTq8a+DE1Payn+KvUg6Vk ;$argon2id$v=19$m=102400,t=3,p=2$7FzTeMW6C5RHGVlPt7XB5g$9pxF14OSqG+EzjXNPRXyj/hj9Cf5LFiXYJ6focSwWbo
